code,distance,noise_model,readout_ns,decoder,measure_error,num_shots,logical_error_rate,seconds
color,11,readout_decoherence,400,bposd,0.07895490215535028,5000,0.4908,6285.429789066315
color,11,readout_decoherence,600,bposd,0.05059445028330967,5000,0.4858,5732.175206184387
color,11,readout_decoherence,800,bposd,0.045084008455954505,5000,0.489,5872.102067232132
color,11,readout_decoherence,1000,bposd,0.04283659147231211,5000,0.4966,5785.9815764427185
color,13,decoherence_only,200,bposd,0.2034041393624929,5000,0.4904,9270.741985797882
color,13,decoherence_only,400,bposd,0.07895490215535028,5000,0.4874,10226.260474681854
color,13,decoherence_only,600,bposd,0.05059445028330967,5000,0.499,10765.366799592972
color,13,decoherence_only,800,bposd,0.045084008455954505,5000,0.5102,10577.359549999237
color,13,decoherence_only,1000,bposd,0.04283659147231211,5000,0.4918,10693.167842388153
color,13,heron_cnn,200,bposd,0.2034041393624929,5000,0.5006,10353.583869218826
color,13,heron_cnn,400,bposd,0.07895490215535028,5000,0.4998,10034.211297035217
color,13,heron_cnn,600,bposd,0.05059445028330967,5000,0.5104,10501.73713517189
color,13,heron_cnn,800,bposd,0.045084008455954505,5000,0.5016,8850.848808050156
color,13,heron_cnn,1000,bposd,0.04283659147231211,5000,0.497,8145.265349388123
color,13,readout_decoherence,200,bposd,0.2034041393624929,5000,0.5036,9447.694024801254
color,13,readout_decoherence,400,bposd,0.07895490215535028,5000,0.503,9984.277123451233
color,13,readout_decoherence,600,bposd,0.05059445028330967,5000,0.4974,9079.296252965927
color,13,readout_decoherence,800,bposd,0.045084008455954505,5000,0.5052,10576.609293937683
color,13,readout_decoherence,1000,bposd,0.04283659147231211,5000,0.5042,8463.026927232742
gross,12,decoherence_only,200,bposd,0.2034041393624929,1000,1.0,2890.4698824882507
gross,12,decoherence_only,400,bposd,0.07895490215535028,1000,1.0,2895.2802052497864
gross,12,decoherence_only,600,bposd,0.05059445028330967,1000,1.0,3030.035185813904
gross,12,decoherence_only,800,bposd,0.045084008455954505,1000,0.999,2929.108287334442
gross,12,decoherence_only,1000,bposd,0.04283659147231211,1000,1.0,2966.3372631073
gross,12,heron_cnn,200,bposd,0.2034041393624929,1000,1.0,2266.2596385478973
gross,12,heron_cnn,400,bposd,0.07895490215535028,1000,0.999,3027.8162035942078
gross,12,heron_cnn,600,bposd,0.05059445028330967,1000,0.999,2385.9495017528534
gross,12,heron_cnn,800,bposd,0.045084008455954505,1000,1.0,3242.8595004081726
gross,12,heron_cnn,1000,bposd,0.04283659147231211,1000,0.999,3278.7315697669983
gross,12,readout_decoherence,200,bposd,0.2034041393624929,1000,0.999,2133.9996387958527
gross,12,readout_decoherence,400,bposd,0.07895490215535028,1000,0.999,2068.316441297531
gross,12,readout_decoherence,600,bposd,0.05059445028330967,1000,0.999,2487.9347035884857
gross,12,readout_decoherence,800,bposd,0.045084008455954505,1000,1.0,2906.803486585617
gross,12,readout_decoherence,1000,bposd,0.04283659147231211,1000,0.999,2389.9402577877045
hh,5,decoherence_only,200,mwpm,0.2034041393624929,20000,0.02095,0.8716690540313721
hh,5,decoherence_only,400,mwpm,0.07895490215535028,20000,0.02195,0.9841668605804443
hh,5,decoherence_only,600,mwpm,0.05059445028330967,20000,0.0221,0.894331693649292
hh,5,decoherence_only,800,mwpm,0.045084008455954505,20000,0.02555,0.8139464855194092
hh,5,decoherence_only,1000,mwpm,0.04283659147231211,20000,0.0239,0.9249532222747803
hh,5,heron_cnn,200,mwpm,0.2034041393624929,20000,0.4331,1.858064889907837
hh,5,heron_cnn,400,mwpm,0.07895490215535028,20000,0.1888,1.270296573638916
hh,5,heron_cnn,600,mwpm,0.05059445028330967,20000,0.1105,1.2667207717895508
