backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
custom_full,512,surface,bposd,15,1,10000,pm3,0.0001,0.000,N/A,N/A,N/A
custom_full,512,hh,bposd,13,1,10000,pm3,0.1,0.416,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,sd6,0.0001,0.000,N/A,N/A,N/A
custom_full,512,hh,bposd,13,1,10000,sd6,0.01,0.000,N/A,N/A,N/A
custom_full,512,hh,bposd,13,1,10000,sd6,0.0001,0.000,N/A,N/A,N/A
custom_full,512,hh,bposd,13,1,10000,sd6,0.001,0.000,N/A,N/A,N/A
custom_cube,512,bacon,bposd,17,1,10000,pm3,0.0001,0.000,N/A,N/A,N/A
custom_grid,512,color,bposd,15,1,10000,pm3,0.0001,0.000,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,pm3,0.001,0.000,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,pm3,0.0001,0.000,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,sd6,0.0001,0.000,N/A,N/A,N/A
custom_full,512,steane,bposd,9,1,10000,pm3,0.1,0.497,N/A,N/A,N/A
custom_grid,512,bacon,bposd,21,1,10000,pm3,0.0001,0.000,N/A,N/A,N/A
custom_full,512,bacon,bposd,21,1,10000,sd6,0.0001,0.000,N/A,N/A,N/A
custom_full,512,color,bposd,15,1,10000,pm3,0.001,0.000,N/A,N/A,N/A
custom_line,512,surface,bposd,15,1,10000,pm3,0.01,0.000,N/A,N/A,N/A
custom_line,512,color,bposd,15,1,10000,pm3,0.0001,0.000,N/A,N/A,N/A
custom_full,512,color,bposd,15,1,10000,sd6,0.001,0.000,N/A,N/A,N/A
custom_grid,512,gross,bposd,242,1,10000,pm3,0.001,0.000,N/A,N/A,N/A
custom_grid,512,surface,bposd,15,1,10000,pm3,0.01,0.000,N/A,N/A,N/A
custom_full,512,gross,bposd,256,1,10000,pm3,0.01,0.090,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,sd6,0.01,0.000,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,pm3,0.01,0.000,N/A,N/A,N/A
custom_line,512,hh,bposd,13,1,10000,pm3,0.1,0.292,N/A,N/A,N/A
custom_full,512,gross,bposd,256,1,10000,sd6,0.01,0.100,N/A,N/A,N/A
custom_full,512,bacon,bposd,21,1,10000,pm3,0.001,0.000,N/A,N/A,N/A
custom_line,512,surface,bposd,15,1,10000,pm3,0.01,0.000,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,sd6,0.01,0.000,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,pm3,0.01,0.000,N/A,N/A,N/A
custom_full,512,bacon,bposd,21,1,10000,sd6,0.001,0.000,N/A,N/A,N/A
custom_grid,512,steane,bposd,9,1,10000,pm3,0.0001,0.013,N/A,N/A,N/A
custom_full,512,steane,bposd,9,1,10000,sd6,0.0001,0.005,N/A,N/A,N/A
custom_full,512,steane,bposd,9,1,10000,pm3,0.0001,0.004,N/A,N/A,N/A
custom_cube,512,steane,bposd,9,1,10000,pm3,0.0001,0.011,N/A,N/A,N/A
custom_cube,512,color,bposd,11,1,10000,pm3,0.001,0.000,N/A,N/A,N/A
custom_grid,512,steane,bposd,9,1,10000,pm3,0.1,0.502,N/A,N/A,N/A
custom_full,512,gross,bposd,256,1,10000,sd6,0.1,1.000,N/A,N/A,N/A
custom_line,512,steane,bposd,9,1,10000,pm3,0.0001,0.003,N/A,N/A,N/A
custom_full,512,gross,bposd,256,1,10000,pm3,0.1,1.000,N/A,N/A,N/A
custom_cube,512,surface,bposd,13,1,10000,pm3,0.1,0.137,N/A,N/A,N/A
custom_cube,512,bacon,bposd,17,1,10000,pm3,0.001,0.001,N/A,N/A,N/A
custom_grid,512,bacon,bposd,21,1,10000,pm3,0.001,0.000,N/A,N/A,N/A
custom_grid,512,surface,bposd,15,1,10000,pm3,0.1,0.140,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,sd6,0.1,0.134,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,pm3,0.1,0.131,N/A,N/A,N/A
custom_line,512,surface,bposd,15,1,10000,pm3,0.1,0.137,N/A,N/A,N/A
custom_line,512,bacon,bposd,21,1,10000,pm3,0.001,0.017,N/A,N/A,N/A
custom_cube,512,surface,bposd,13,1,10000,pm3,0.1,0.135,N/A,N/A,N/A
custom_full,512,steane,bposd,9,1,10000,sd6,0.001,0.034,N/A,N/A,N/A
custom_line,512,gross,bposd,256,1,10000,pm3,0.01,1.000,N/A,N/A,N/A
custom_full,512,steane,bposd,9,1,10000,pm3,0.001,0.039,N/A,N/A,N/A
custom_line,512,gross,bposd,256,1,10000,pm3,0.001,0.980,N/A,N/A,N/A
custom_line,512,gross,bposd,256,1,10000,pm3,0.1,1.000,N/A,N/A,N/A
custom_full,512,bacon,bposd,21,1,10000,sd6,0.01,0.293,N/A,N/A,N/A
custom_full,512,bacon,bposd,21,1,10000,pm3,0.01,0.290,N/A,N/A,N/A
custom_grid,512,color,bposd,15,1,10000,pm3,0.001,0.000,N/A,N/A,N/A
custom_grid,512,surface,bposd,15,1,10000,pm3,0.1,0.134,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,sd6,0.1,0.145,N/A,N/A,N/A
custom_full,512,surface,bposd,15,1,10000,pm3,0.1,0.135,N/A,N/A,N/A
custom_line,512,surface,bposd,15,1,10000,pm3,0.1,0.135,N/A,N/A,N/A
custom_cube,512,bacon,bposd,17,1,10000,pm3,0.01,0.441,N/A,N/A,N/A
custom_grid,512,bacon,bposd,21,1,10000,pm3,0.01,0.453,N/A,N/A,N/A
custom_full,512,color,bposd,15,1,10000,pm3,0.01,0.022,N/A,N/A,N/A
custom_full,512,color,bposd,15,1,10000,sd6,0.01,0.022,N/A,N/A,N/A
custom_grid,512,gross,bposd,242,1,10000,pm3,0.1,1.000,N/A,N/A,N/A
custom_cube,512,gross,bposd,171,1,10000,pm3,0.1,1.000,N/A,N/A,N/A
custom_line,512,bacon,bposd,21,1,10000,pm3,0.01,0.498,N/A,N/A,N/A
custom_grid,512,gross,bposd,242,1,10000,pm3,0.01,1.000,N/A,N/A,N/A
custom_cube,512,gross,bposd,171,1,10000,pm3,0.01,0.990,N/A,N/A,N/A
custom_cube,512,bacon,bposd,17,1,10000,pm3,0.1,0.492,N/A,N/A,N/A
custom_cube,512,steane,bposd,9,1,10000,pm3,0.001,0.081,N/A,N/A,N/A
custom_full,512,bacon,bposd,21,1,10000,sd6,0.1,0.502,N/A,N/A,N/A
custom_full,512,bacon,bposd,21,1,10000,pm3,0.1,0.492,N/A,N/A,N/A
custom_full,512,color,bposd,15,1,10000,pm3,0.1,0.500,N/A,N/A,N/A
custom_full,512,color,bposd,15,1,10000,sd6,0.1,0.502,N/A,N/A,N/A
custom_line,512,bacon,bposd,21,1,10000,pm3,0.1,0.492,N/A,N/A,N/A
custom_grid,512,bacon,bposd,21,1,10000,pm3,0.1,0.502,N/A,N/A,N/A
custom_line,512,steane,bposd,9,1,10000,pm3,0.1,0.493,N/A,N/A,N/A
custom_grid,512,steane,bposd,9,1,10000,pm3,0.001,0.053,N/A,N/A,N/A
custom_line,512,color,bposd,15,1,10000,pm3,0.001,0.008,N/A,N/A,N/A
custom_full,512,steane,bposd,9,1,10000,pm3,0.01,0.273,N/A,N/A,N/A
custom_full,512,steane,bposd,9,1,10000,sd6,0.01,0.270,N/A,N/A,N/A
custom_line,512,steane,bposd,9,1,10000,pm3,0.001,0.028,N/A,N/A,N/A
custom_cube,512,color,bposd,11,1,10000,pm3,0.01,0.342,N/A,N/A,N/A
custom_cube,512,color,bposd,11,1,10000,pm3,0.1,0.498,N/A,N/A,N/A
custom_line,512,steane,bposd,9,1,10000,pm3,0.01,0.231,N/A,N/A,N/A
custom_cube,512,steane,bposd,9,1,10000,pm3,0.01,0.405,N/A,N/A,N/A
custom_grid,512,steane,bposd,9,1,10000,pm3,0.01,0.376,N/A,N/A,N/A
custom_line,512,color,bposd,15,1,10000,pm3,0.01,0.505,N/A,N/A,N/A
custom_line,512,color,bposd,15,1,10000,pm3,0.1,0.494,N/A,N/A,N/A
custom_grid,512,color,bposd,15,1,10000,pm3,0.01,0.477,N/A,N/A,N/A
custom_grid,512,color,bposd,15,1,10000,pm3,0.1,0.497,N/A,N/A,N/A
