backend,backend_size,code,decoder,distance,cycles,num_samples,error_type,error_probability,logical_error_rate,layout_method,routing_method,translating_method
custom_full,729,gross,bposd,12,12,1000,modsi1000,0.004,0.023,N/A,N/A,N/A
custom_cube,729,steane,bposd,9,9,1000,modsi1000,0.004,0.102,N/A,N/A,N/A
custom_cube,729,gross,bposd,12,12,1000,modsi1000,0.004,1.000,N/A,N/A,N/A
custom_grid,729,gross,bposd,12,12,1000,modsi1000,0.004,1.000,N/A,N/A,N/A
custom_full,729,surface,bposd,17,17,1000,modsi1000,0.004,0.001,N/A,N/A,N/A
custom_full,729,hh,bposd,17,17,1000,modsi1000,0.004,0.157,N/A,N/A,N/A
custom_full,729,color,bposd,17,17,1000,modsi1000,0.004,0.079,N/A,N/A,N/A
custom_grid,729,bacon,bposd,27,27,1000,modsi1000,0.004,0.474,N/A,N/A,N/A
custom_full,729,bacon,bposd,27,27,1000,modsi1000,0.004,0.509,N/A,N/A,N/A
custom_cube,729,hh,bposd,13,13,1000,modsi1000,0.004,0.483,N/A,N/A,N/A
custom_cube,729,bacon,bposd,21,21,1000,modsi1000,0.004,0.478,N/A,N/A,N/A
custom_cube,729,surface,bposd,15,15,1000,modsi1000,0.004,0.481,N/A,N/A,N/A
custom_full,729,steane,bposd,27,27,1000,modsi1000,0.004,0.407,N/A,N/A,N/A
custom_cube,729,color,bposd,15,15,1000,modsi1000,0.004,0.509,N/A,N/A,N/A
custom_grid,729,surface,bposd,17,17,1000,modsi1000,0.004,0.480,N/A,N/A,N/A
custom_grid,729,hh,bposd,17,17,1000,modsi1000,0.004,0.502,N/A,N/A,N/A
