code,distance,discriminator,readout_ns,decoder,measure_error,num_shots,logical_error_rate,seconds
hh,9,HERQULES,800,mwpm,0.05106011760766893,20000,0.48995,10.413045167922974
hh,9,HERQULES,1000,mwpm,0.04879200360757896,20000,0.4875,10.635387659072876
hh,9,KLiNQ,200,mwpm,0.20143514248691097,20000,0.4971,15.205116748809814
hh,9,KLiNQ,400,mwpm,0.07573414929844002,20000,0.49065,11.010849714279175
hh,9,KLiNQ,600,mwpm,0.05742763610684831,20000,0.4929,7.4867942333221436
hh,9,KLiNQ,800,mwpm,0.05402209678847136,20000,0.4841,8.975754261016846
hh,9,KLiNQ,1000,mwpm,0.054473737411942724,20000,0.48995,9.611814022064209
hh,9,Linear Threshold,200,mwpm,0.2327580834004539,20000,0.5006,10.23081660270691
hh,9,Linear Threshold,400,mwpm,0.08759753740157017,20000,0.49555,7.410740613937378
hh,9,Linear Threshold,600,mwpm,0.06207166194613345,20000,0.4932,7.751477956771851
hh,9,Linear Threshold,800,mwpm,0.059463878953298854,20000,0.485,6.758110284805298
hh,9,Linear Threshold,1000,mwpm,0.06167750963765528,20000,0.486,10.527412414550781
hh,9,MCMit-T,200,mwpm,0.20032875150209317,20000,0.49955,12.901909112930298
hh,9,MCMit-T,400,mwpm,0.07233704114844186,20000,0.49415,11.163196563720703
hh,9,MCMit-T,600,mwpm,0.050591969458955055,20000,0.48555,9.892449140548706
hh,9,MCMit-T,800,mwpm,0.0445838395999123,20000,0.4836,10.110018968582153
hh,9,MCMit-T,1000,mwpm,0.04339107151534316,20000,0.48555,9.846765756607056
hh,9,QubiCML,200,mwpm,0.23374178212014463,20000,0.5014,16.308048009872437
hh,9,QubiCML,400,mwpm,0.0865950271158008,20000,0.4986,12.284785747528076
hh,9,QubiCML,600,mwpm,0.06126199365444973,20000,0.4903,10.961153268814087
hh,9,QubiCML,800,mwpm,0.0586719829583493,20000,0.49185,7.0548200607299805
hh,9,QubiCML,1000,mwpm,0.06139363663472108,20000,0.48595,11.11669635772705
surface,9,Baseline FNN,200,mwpm,0.20051893871986848,20000,0.50285,13.391174554824829
surface,9,Baseline FNN,400,mwpm,0.07366388416469194,20000,0.4683,9.919977188110352
surface,9,Baseline FNN,600,mwpm,0.05231026846751419,20000,0.44395,7.750283479690552
surface,9,Baseline FNN,800,mwpm,0.046879600760205364,20000,0.4269,9.519006967544556
surface,9,Baseline FNN,1000,mwpm,0.04525326822887765,20000,0.42585,8.219462871551514
surface,9,HERQULES,200,mwpm,0.24051087856633757,20000,0.49905,14.431600093841553
surface,9,HERQULES,400,mwpm,0.0833651752293818,20000,0.47825,9.82792043685913
surface,9,HERQULES,600,mwpm,0.05683895675797035,20000,0.4408,7.574734210968018
surface,9,HERQULES,800,mwpm,0.05106011760766893,20000,0.43575,8.348328113555908
surface,9,HERQULES,1000,mwpm,0.04879200360757896,20000,0.44335,9.322699785232544
surface,9,KLiNQ,200,mwpm,0.20143514248691097,20000,0.4989,13.471197843551636
surface,9,KLiNQ,400,mwpm,0.07573414929844002,20000,0.45985,7.858976125717163
surface,9,KLiNQ,600,mwpm,0.05742763610684831,20000,0.44285,9.315393209457397
surface,9,KLiNQ,800,mwpm,0.05402209678847136,20000,0.4445,9.560606718063354
surface,9,KLiNQ,1000,mwpm,0.054473737411942724,20000,0.44385,9.024226665496826
surface,9,Linear Threshold,200,mwpm,0.2327580834004539,20000,0.4985,14.10509204864502
surface,9,Linear Threshold,400,mwpm,0.08759753740157017,20000,0.47295,10.713165998458862
surface,9,Linear Threshold,600,mwpm,0.06207166194613345,20000,0.4522,9.30924940109253
surface,9,Linear Threshold,800,mwpm,0.059463878953298854,20000,0.45405,7.718553066253662
surface,9,Linear Threshold,1000,mwpm,0.06167750963765528,20000,0.45895,8.994080305099487
surface,9,MCMit-T,200,mwpm,0.20032875150209317,20000,0.4992,13.547101974487305
surface,9,MCMit-T,400,mwpm,0.07233704114844186,20000,0.46255,9.786187648773193
surface,9,MCMit-T,600,mwpm,0.050591969458955055,20000,0.43095,8.927309036254883
surface,9,MCMit-T,800,mwpm,0.0445838395999123,20000,0.4275,8.943910121917725
surface,9,MCMit-T,1000,mwpm,0.04339107151534316,20000,0.4254,8.675597190856934
surface,9,QubiCML,200,mwpm,0.23374178212014463,20000,0.49615,14.29496169090271
surface,9,QubiCML,400,mwpm,0.0865950271158008,20000,0.47785,11.095107793807983
surface,9,QubiCML,600,mwpm,0.06126199365444973,20000,0.44565,7.250346660614014
surface,9,QubiCML,800,mwpm,0.0586719829583493,20000,0.44635,8.571725130081177
surface,9,QubiCML,1000,mwpm,0.06139363663472108,20000,0.45655,8.022282838821411
