code,distance,discriminator,readout_ns,decoder,measure_error,num_shots,logical_error_rate,seconds
color,7,Baseline FNN,200,bposd,0.20051893871986848,5000,0.4784,259.7414267063141
color,7,Baseline FNN,400,bposd,0.07366388416469194,5000,0.3412,233.79590511322021
color,7,Baseline FNN,600,bposd,0.05231026846751419,5000,0.2934,257.5511565208435
color,7,Baseline FNN,800,bposd,0.046879600760205364,5000,0.2882,228.40598034858704
color,7,Baseline FNN,1000,bposd,0.04525326822887765,5000,0.2966,241.5121946334839
color,7,HERQULES,200,bposd,0.24051087856633757,5000,0.4888,274.1346650123596
color,7,HERQULES,400,bposd,0.0833651752293818,5000,0.362,242.77432775497437
color,7,HERQULES,600,bposd,0.05683895675797035,5000,0.316,209.1008744239807
color,7,HERQULES,800,bposd,0.05106011760766893,5000,0.2994,232.05879044532776
color,7,HERQULES,1000,bposd,0.04879200360757896,5000,0.2974,194.64901113510132
color,7,KLiNQ,200,bposd,0.20143514248691097,5000,0.4828,228.08375477790833
color,7,KLiNQ,400,bposd,0.07573414929844002,5000,0.348,261.34491086006165
color,7,KLiNQ,600,bposd,0.05742763610684831,5000,0.2942,253.53451681137085
color,7,KLiNQ,800,bposd,0.05402209678847136,5000,0.299,243.76491117477417
color,7,KLiNQ,1000,bposd,0.054473737411942724,5000,0.3156,261.6119384765625
color,7,Linear Threshold,200,bposd,0.2327580834004539,5000,0.4932,268.1229889392853
color,7,Linear Threshold,400,bposd,0.08759753740157017,5000,0.3648,203.66198348999023
color,7,Linear Threshold,600,bposd,0.06207166194613345,5000,0.319,244.7356493473053
color,7,Linear Threshold,800,bposd,0.059463878953298854,5000,0.3252,249.82744026184082
color,7,Linear Threshold,1000,bposd,0.06167750963765528,5000,0.3348,248.09731674194336
color,7,MCMit-T,200,bposd,0.20032875150209317,5000,0.493,273.69192337989807
color,7,MCMit-T,400,bposd,0.07233704114844186,5000,0.3348,244.93839359283447
color,7,MCMit-T,600,bposd,0.050591969458955055,5000,0.2996,246.4405996799469
color,7,MCMit-T,800,bposd,0.0445838395999123,5000,0.2806,257.56310749053955
color,7,MCMit-T,1000,bposd,0.04339107151534316,5000,0.29,240.94440960884094
color,7,QubiCML,200,bposd,0.23374178212014463,5000,0.5184,283.0973174571991
color,7,QubiCML,400,bposd,0.0865950271158008,5000,0.3742,263.1381108760834
color,7,QubiCML,600,bposd,0.06126199365444973,5000,0.319,247.35267901420593
color,7,QubiCML,800,bposd,0.0586719829583493,5000,0.3028,193.1974892616272
color,7,QubiCML,1000,bposd,0.06139363663472108,5000,0.322,251.73519921302795
gross,12,Baseline FNN,200,bposd,0.20051893871986848,1000,1.0,1372.4342622756958
gross,12,Baseline FNN,400,bposd,0.07366388416469194,1000,1.0,1360.845469236374
gross,12,Baseline FNN,600,bposd,0.05231026846751419,1000,1.0,1488.738984823227
gross,12,Baseline FNN,800,bposd,0.046879600760205364,1000,0.999,1473.9838314056396
gross,12,Baseline FNN,1000,bposd,0.04525326822887765,1000,0.999,1552.224265575409
gross,12,HERQULES,200,bposd,0.24051087856633757,1000,1.0,1124.0920243263245
gross,12,HERQULES,400,bposd,0.0833651752293818,1000,1.0,1245.6165432929993
gross,12,HERQULES,600,bposd,0.05683895675797035,1000,1.0,1478.4482471942902
gross,12,HERQULES,800,bposd,0.05106011760766893,1000,1.0,1482.9920711517334
gross,12,HERQULES,1000,bposd,0.04879200360757896,1000,1.0,1488.2955088615417
gross,12,KLiNQ,200,bposd,0.20143514248691097,1000,0.997,1386.7562148571014
gross,12,KLiNQ,400,bposd,0.07573414929844002,1000,0.999,1351.8432447910309
gross,12,KLiNQ,600,bposd,0.05742763610684831,1000,1.0,1447.8013010025024
gross,12,KLiNQ,800,bposd,0.05402209678847136,1000,1.0,1440.2764463424683
gross,12,KLiNQ,1000,bposd,0.054473737411942724,1000,1.0,1468.4550721645355
gross,12,Linear Threshold,200,bposd,0.2327580834004539,1000,1.0,1144.1416339874268
gross,12,Linear Threshold,400,bposd,0.08759753740157017,1000,1.0,1244.4735713005066
gross,12,Linear Threshold,600,bposd,0.06207166194613345,1000,1.0,1444.199110507965
gross,12,Linear Threshold,800,bposd,0.059463878953298854,1000,1.0,1421.6513295173645
gross,12,Linear Threshold,1000,bposd,0.06167750963765528,1000,1.0,1408.571997642517
gross,12,MCMit-T,200,bposd,0.20032875150209317,1000,1.0,1374.8816723823547
gross,12,MCMit-T,400,bposd,0.07233704114844186,1000,1.0,1348.052677154541
gross,12,MCMit-T,600,bposd,0.050591969458955055,1000,1.0,1482.0369670391083
gross,12,MCMit-T,800,bposd,0.0445838395999123,1000,1.0,1511.3442964553833
gross,12,MCMit-T,1000,bposd,0.04339107151534316,1000,1.0,1435.0821633338928
gross,12,QubiCML,200,bposd,0.23374178212014463,1000,1.0,1187.9333763122559
gross,12,QubiCML,400,bposd,0.0865950271158008,1000,1.0,1272.5609202384949
gross,12,QubiCML,600,bposd,0.06126199365444973,1000,1.0,1484.523103237152
gross,12,QubiCML,800,bposd,0.0586719829583493,1000,1.0,1433.5768074989319
gross,12,QubiCML,1000,bposd,0.06139363663472108,1000,1.0,1402.535282611847
hh,7,Baseline FNN,200,mwpm,0.20051893871986848,20000,0.4904,5.683195352554321
hh,7,Baseline FNN,400,mwpm,0.07366388416469194,20000,0.3683,2.562342643737793
hh,7,Baseline FNN,600,mwpm,0.05231026846751419,20000,0.3156,2.3588500022888184
hh,7,Baseline FNN,800,mwpm,0.046879600760205364,20000,0.2986,3.588852882385254
hh,7,Baseline FNN,1000,mwpm,0.04525326822887765,20000,0.3012,2.350649118423462
hh,7,HERQULES,200,mwpm,0.24051087856633757,20000,0.49805,4.786808490753174
hh,7,HERQULES,400,mwpm,0.0833651752293818,20000,0.3872,4.118449926376343
hh,7,HERQULES,600,mwpm,0.05683895675797035,20000,0.32475,2.4287753105163574
hh,7,HERQULES,800,mwpm,0.05106011760766893,20000,0.3144,3.621767044067383
hh,7,HERQULES,1000,mwpm,0.04879200360757896,20000,0.31315,3.5751583576202393
hh,7,KLiNQ,200,mwpm,0.20143514248691097,20000,0.49025,5.672070264816284
hh,7,KLiNQ,400,mwpm,0.07573414929844002,20000,0.37225,4.012630462646484
hh,7,KLiNQ,600,mwpm,0.05742763610684831,20000,0.32705,3.738793134689331
hh,7,KLiNQ,800,mwpm,0.05402209678847136,20000,0.32425,3.681077003479004
hh,7,KLiNQ,1000,mwpm,0.054473737411942724,20000,0.33225,2.7169792652130127
hh,7,Linear Threshold,200,mwpm,0.2327580834004539,20000,0.49925,4.009188652038574
hh,7,Linear Threshold,400,mwpm,0.08759753740157017,20000,0.3946,2.734219789505005
hh,7,Linear Threshold,600,mwpm,0.06207166194613345,20000,0.34085,2.4510340690612793
hh,7,Linear Threshold,800,mwpm,0.059463878953298854,20000,0.33885,2.4533355236053467
hh,7,Linear Threshold,1000,mwpm,0.06167750963765528,20000,0.3484,3.8519935607910156
hh,7,MCMit-T,200,mwpm,0.20032875150209317,20000,0.4875,5.675612449645996
hh,7,MCMit-T,400,mwpm,0.07233704114844186,20000,0.36165,3.9104719161987305
hh,7,MCMit-T,600,mwpm,0.050591969458955055,20000,0.30265,3.633474349975586
hh,7,MCMit-T,800,mwpm,0.0445838395999123,20000,0.29235,3.537867546081543
hh,7,MCMit-T,1000,mwpm,0.04339107151534316,20000,0.2923,3.5239450931549072
hh,7,QubiCML,200,mwpm,0.23374178212014463,20000,0.4983,4.090085506439209
hh,7,QubiCML,400,mwpm,0.0865950271158008,20000,0.3957,4.223840951919556
hh,7,QubiCML,600,mwpm,0.06126199365444973,20000,0.33485,3.819399833679199
hh,7,QubiCML,800,mwpm,0.0586719829583493,20000,0.3413,3.7797603607177734
hh,7,QubiCML,1000,mwpm,0.06139363663472108,20000,0.34935,3.791762113571167
steane,9,Baseline FNN,200,bposd,0.20051893871986848,5000,0.3362,168.42058396339417
steane,9,Baseline FNN,400,bposd,0.07366388416469194,5000,0.2778,184.05789709091187
steane,9,Baseline FNN,600,bposd,0.05231026846751419,5000,0.2532,123.33257818222046
steane,9,Baseline FNN,800,bposd,0.046879600760205364,5000,0.2628,161.12314009666443
steane,9,Baseline FNN,1000,bposd,0.04525326822887765,5000,0.2642,182.26966738700867
steane,9,HERQULES,200,bposd,0.24051087856633757,5000,0.3606,181.12029099464417
steane,9,HERQULES,400,bposd,0.0833651752293818,5000,0.2666,143.54607820510864
steane,9,HERQULES,600,bposd,0.05683895675797035,5000,0.2564,173.74575996398926
steane,9,HERQULES,800,bposd,0.05106011760766893,5000,0.2516,173.43926429748535
steane,9,HERQULES,1000,bposd,0.04879200360757896,5000,0.2608,174.74918127059937
steane,9,KLiNQ,200,bposd,0.20143514248691097,5000,0.3376,186.9071502685547
steane,9,KLiNQ,400,bposd,0.07573414929844002,5000,0.2648,181.40590500831604
steane,9,KLiNQ,600,bposd,0.05742763610684831,5000,0.2706,141.25713968276978
steane,9,KLiNQ,800,bposd,0.05402209678847136,5000,0.27,181.85035181045532
steane,9,KLiNQ,1000,bposd,0.054473737411942724,5000,0.2658,179.25199604034424
steane,9,Linear Threshold,200,bposd,0.2327580834004539,5000,0.3538,156.66990160942078
steane,9,Linear Threshold,400,bposd,0.08759753740157017,5000,0.2832,135.39206838607788
steane,9,Linear Threshold,600,bposd,0.06207166194613345,5000,0.2664,178.01633071899414
steane,9,Linear Threshold,800,bposd,0.059463878953298854,5000,0.2634,173.82741260528564
steane,9,Linear Threshold,1000,bposd,0.06167750963765528,5000,0.2758,184.6027865409851
steane,9,MCMit-T,200,bposd,0.20032875150209317,5000,0.336,169.1790840625763
steane,9,MCMit-T,400,bposd,0.07233704114844186,5000,0.2626,167.62502264976501
steane,9,MCMit-T,600,bposd,0.050591969458955055,5000,0.2492,164.09849762916565
steane,9,MCMit-T,800,bposd,0.0445838395999123,5000,0.2626,149.25846600532532
steane,9,MCMit-T,1000,bposd,0.04339107151534316,5000,0.274,152.717515707016
steane,9,QubiCML,200,bposd,0.23374178212014463,5000,0.356,175.56974744796753
steane,9,QubiCML,400,bposd,0.0865950271158008,5000,0.2742,145.73864912986755
steane,9,QubiCML,600,bposd,0.06126199365444973,5000,0.271,175.62039017677307
steane,9,QubiCML,800,bposd,0.0586719829583493,5000,0.2462,173.66841626167297
steane,9,QubiCML,1000,bposd,0.06139363663472108,5000,0.2762,178.3656826019287
surface,7,Baseline FNN,200,mwpm,0.20051893871986848,20000,0.48355,4.7491724491119385
surface,7,Baseline FNN,400,mwpm,0.07366388416469194,20000,0.2582,3.3509929180145264
surface,7,Baseline FNN,600,mwpm,0.05231026846751419,20000,0.192,3.052833318710327
surface,7,Baseline FNN,800,mwpm,0.046879600760205364,20000,0.17435,3.083961248397827
surface,7,Baseline FNN,1000,mwpm,0.04525326822887765,20000,0.1776,2.9745707511901855
surface,7,HERQULES,200,mwpm,0.24051087856633757,20000,0.49555,4.434356689453125
surface,7,HERQULES,400,mwpm,0.0833651752293818,20000,0.29335,3.4902496337890625
surface,7,HERQULES,600,mwpm,0.05683895675797035,20000,0.2062,2.37983775138855
surface,7,HERQULES,800,mwpm,0.05106011760766893,20000,0.1877,3.093472719192505
surface,7,HERQULES,1000,mwpm,0.04879200360757896,20000,0.19275,3.0123345851898193
surface,7,KLiNQ,200,mwpm,0.20143514248691097,20000,0.48195,4.897387266159058
surface,7,KLiNQ,400,mwpm,0.07573414929844002,20000,0.2644,3.408548593521118
surface,7,KLiNQ,600,mwpm,0.05742763610684831,20000,0.2104,3.176368474960327
surface,7,KLiNQ,800,mwpm,0.05402209678847136,20000,0.20205,3.096212863922119
surface,7,KLiNQ,1000,mwpm,0.054473737411942724,20000,0.21315,3.1935834884643555
surface,7,Linear Threshold,200,mwpm,0.2327580834004539,20000,0.4939,4.308417081832886
surface,7,Linear Threshold,400,mwpm,0.08759753740157017,20000,0.3088,2.739966869354248
surface,7,Linear Threshold,600,mwpm,0.06207166194613345,20000,0.2244,3.1043097972869873
surface,7,Linear Threshold,800,mwpm,0.059463878953298854,20000,0.2176,3.023013114929199
surface,7,Linear Threshold,1000,mwpm,0.06167750963765528,20000,0.2335,3.1118199825286865
surface,7,MCMit-T,200,mwpm,0.20032875150209317,20000,0.4785,4.986586332321167
surface,7,MCMit-T,400,mwpm,0.07233704114844186,20000,0.25515,3.304063558578491
surface,7,MCMit-T,600,mwpm,0.050591969458955055,20000,0.1871,2.989474058151245
surface,7,MCMit-T,800,mwpm,0.0445838395999123,20000,0.17555,2.895742416381836
surface,7,MCMit-T,1000,mwpm,0.04339107151534316,20000,0.1717,2.8878629207611084
surface,7,QubiCML,200,mwpm,0.23374178212014463,20000,0.4961,5.077789306640625
surface,7,QubiCML,400,mwpm,0.0865950271158008,20000,0.30195,3.4930145740509033
surface,7,QubiCML,600,mwpm,0.06126199365444973,20000,0.2231,3.0051066875457764
surface,7,QubiCML,800,mwpm,0.0586719829583493,20000,0.2157,3.0584874153137207
surface,7,QubiCML,1000,mwpm,0.06139363663472108,20000,0.2304,3.149846076965332
